letter,ID,amplitude,amplitude_se,time,num_events,frequency,cell,sex,X,Y,age,animal,synapses,treatment,category,R_a,notes,days_alone,animal_or_slicing_problems
RMA1,Concatenatte-RMA1,23.53,1.25,11.58,33,6.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,25.26,1.66,11.67,33,6.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,25.74,2.2,11.75,30,6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,23.66,1.56,11.83,25,5,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,23.33,1.55,11.92,23,4.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,26.45,2.69,12,21,4.2,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,26.76,2.45,12.08,25,5,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,25.61,1.66,12.17,26,5.2,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,24.39,1.8,12.25,28,5.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,25.24,2.01,12.33,28,5.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,26.31,1.81,12.42,28,5.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,26.92,2.14,12.5,28,5.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,23.33,1.89,12.58,27,5.4,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,23.59,1.72,12.67,29,5.8,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,25.82,1.64,12.75,37,7.4,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,25.09,2.05,12.83,35,7,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,24.72,1.65,12.92,28,5.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,27.09,1.71,13,29,5.8,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,22.56,1.23,13.08,31,6.2,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,23.27,1.38,13.17,31,6.2,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,21.75,1.46,13.25,27,5.4,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,24.74,1.91,13.33,34,6.8,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,26.6,2.06,13.42,36,7.2,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,33.37,3.98,13.5,21,4.2,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,24.56,1.46,13.58,29,5.8,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,25.54,1.95,13.67,25,5,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,24.46,1.75,13.75,28,5.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,25.55,2.06,13.83,29,5.8,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,24.51,2.36,13.92,26,5.2,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,26.97,2.05,14,26,5.2,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,24.67,1.77,14.08,31,6.2,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,24.67,2.49,14.17,24,4.8,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,20.82,1.14,14.25,26,5.2,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,27.34,2.55,14.33,35,7,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,26.17,2.53,14.42,33,6.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,23.18,1.42,14.5,34,6.8,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,24.28,1.87,14.58,33,6.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,26.18,2.51,14.67,30,6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,26.73,2.7,14.75,24,4.8,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,25.86,2.06,14.83,32,6.4,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,22.52,1.5,14.92,29,5.8,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,29.96,2.18,15,35,7,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,27.81,2.22,15.08,30,6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,23.9,1.46,15.17,40,8,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,23.46,1.18,15.25,36,7.2,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,24.14,1.65,15.33,29,5.8,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,24.14,1.49,15.42,31,6.2,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,23.28,1.56,15.5,27,5.4,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,22.86,1.4,15.58,35,7,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,25.01,1.9,15.67,34,6.8,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,28,1.92,15.75,33,6.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,29.07,2.82,15.83,33,6.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,26.27,2.81,15.92,26,5.2,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,23.8,1.9,16,27,5.4,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,22.02,1.38,16.08,28,5.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,23.4,1.39,16.17,27,5.4,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,25.06,1.23,16.25,35,7,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,25.41,1.84,16.33,33,6.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,25.58,2.13,16.42,31,6.2,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,25.91,1.66,16.5,31,6.2,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,26.76,1.94,16.58,31,6.2,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,22.81,1.55,16.67,27,5.4,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,23.15,1.59,16.75,31,6.2,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,24.67,1.27,16.83,34,6.8,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,22.82,1.21,16.92,34,6.8,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,24.69,1.48,17,37,7.4,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,25.98,1.46,17.08,34,6.8,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,28.28,1.93,17.17,27,5.4,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,25.34,1.47,17.25,33,6.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,28.26,2.19,17.33,30,6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,22.35,1.26,17.42,37,7.4,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,26.05,1.81,17.5,38,7.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,22.76,2.13,17.58,27,5.4,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,29.05,2.78,17.67,14,2.8,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,26.12,2.15,17.75,28,5.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,31.74,2.92,17.83,24,4.8,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,21.55,1.23,17.92,30,6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,22.34,1.29,18,35,7,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,25.62,1.89,18.08,32,6.4,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,28.32,1.81,18.17,35,7,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,27.62,2.63,18.25,24,4.8,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,24.31,2.28,18.33,23,4.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,31.2,3.27,18.42,33,6.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,25.5,2.04,18.5,31,6.2,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,26.47,2.05,18.58,30,6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,26.31,2.35,18.67,30,6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,24.77,1.6,18.75,39,7.8,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,20.77,1.35,18.83,28,5.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,29.23,1.6,18.92,36,7.2,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,25.42,1.86,19,32,6.4,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,26.87,1.97,19.08,37,7.4,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,26.94,1.97,19.17,30,6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,26.29,2.29,19.25,38,7.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,27.68,2.41,19.33,29,5.8,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,27.23,2.26,19.42,36,7.2,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,24.54,1.48,19.5,29,5.8,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,27.08,2.44,19.58,35,7,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,30.52,2.7,19.67,30,6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,27.5,2.23,19.75,35,7,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,25.81,2.07,19.83,32,6.4,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,27.71,1.99,19.92,33,6.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,28,2.39,20,32,6.4,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,25.46,1.91,20.08,32,6.4,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,30.46,3.11,20.17,34,6.8,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,25.6,1.87,20.25,35,7,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,24.55,1.39,20.33,36,7.2,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,28.65,2.69,20.42,31,6.2,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,29.44,2.78,20.5,35,7,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,25.47,1.96,20.58,37,7.4,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,29.91,2.14,20.67,33,6.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,26.82,2.25,20.75,33,6.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,27.35,2.17,20.83,37,7.4,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,24.17,2.05,20.92,30,6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,29.48,2.53,21,40,8,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,30.34,2.92,21.08,31,6.2,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,26.52,1.41,21.17,31,6.2,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,28.32,1.77,21.25,40,8,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,28.2,2.62,21.33,30,6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,25.99,2.03,21.42,31,6.2,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,25.77,1.84,21.5,36,7.2,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,26.76,1.97,21.58,31,6.2,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,26.11,2.1,21.67,28,5.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,26.38,2.26,21.75,35,7,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,26.92,2.21,21.83,27,5.4,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,25.02,2.08,21.92,27,5.4,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,27.97,2.08,22,28,5.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,28.85,3.62,22.08,23,4.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,27.78,3.27,22.17,25,5,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,27.26,2.75,22.25,27,5.4,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,28.28,2.36,22.33,27,5.4,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,26.55,2.03,22.42,28,5.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,26.69,2.74,22.5,30,6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,24.5,1.88,22.58,28,5.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,24.8,1.94,22.67,30,6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,29.02,3.49,22.75,24,4.8,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,26.68,2.5,22.83,25,5,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,24.48,2.12,22.92,20,4,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,23.49,2,23,35,7,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,25.86,1.78,23.08,24,4.8,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,24.63,1.56,23.17,28,5.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
RMA1,Concatenatte-RMA1,26.03,2.45,23.25,28,5.6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,
