letter,ID,P1,P2
RMA4,concatenate174,-25.24928093,-13.04224873
RMA4,concatenate174,-8.328086853,-20.5351181
RMA4,concatenate174,-15.91732597,-16.52767754
RMA4,concatenate174,-11.57258701,-7.300126076
RMA4,concatenate174,-10.70524502,-19.86051941
RMA4,concatenate174,-13.86140537,-18.13386536
RMA4,concatenate174,-11.65289593,-27.52203751
RMA4,concatenate174,-7.733796597,-8.954500198
RMA4,concatenate174,-8.729633331,-18.49525833
RMA4,concatenate174,-7.565146923,-35.64131927
RMA4,concatenate174,-10.23945045,-16.34296608
RMA4,concatenate174,-13.94974518,-11.50833893
RMA4,concatenate174,-11.04254436,-18.97711563
RMA4,concatenate174,-15.90929508,-12.24718571
RMA4,concatenate174,-8.850097656,-19.83642578
RMA4,concatenate174,-6.762053013,-12.2552166
RMA4,concatenate174,-10.74539948,-8.303993225
RMA4,concatenate174,-9.950336456,-13.00209427
RMA4,concatenate174,-16.57586288,-19.6276207
RMA4,concatenate174,-14.96164417,-13.74094105
RMA4,concatenate174,-15.90929508,-14.07824039
RMA4,concatenate174,-12.33552647,-7.452713966
RMA4,concatenate174,-7.25194025,-12.13475323
RMA4,concatenate174,-11.66092682,-6.167763233
RMA4,concatenate174,-27.4256649,-13.99793148
RMA4,concatenate174,-14.19870472,-22.74362755
RMA4,concatenate174,-14.16658115,-23.32185364
RMA4,concatenate174,-9.910181999,-27.0000248
RMA4,concatenate174,-7.741827488,-13.23499203
RMA4,concatenate174,-10.48841,-21.47473717
RMA4,concatenate174,-16.99347305,-11.50030804
RMA4,concatenate174,-6.071392059,-24.38193893
RMA4,concatenate174,-10.97829723,-18.91286659
RMA4,concatenate174,-5.284359455,-24.20525742
RMA4,concatenate174,-5.589535236,-17.79656601
RMA4,concatenate174,-13.41167259,-21.3462429
RMA4,concatenate174,-8.96253109,-19.94885826
RMA4,concatenate174,-9.757594109,-18.91286659
RMA4,concatenate174,-7.982756138,-25.07259941
RMA4,concatenate174,-10.80161667,-8.970561981
RMA4,concatenate174,-5.830463409,-5.830463409
RMA4,concatenate174,-8.303993225,-24.78348541
RMA4,concatenate174,-4.280491829,-14.65646839
RMA4,concatenate174,-22.46254349,-15.13832474
RMA4,concatenate174,-18.64784622,-6.440814972
RMA3,2025_05_16_0004,-72.0054245,-47.59135818
RMA3,2025_05_16_0004,-66.27935791,-28.43756485
RMA3,2025_05_16_0004,-73.92481995,-44.01758957
RMA3,2025_05_16_0004,-78.41411591,-17.98930931
RMA3,2025_05_16_0004,-41.11038971,-19.74808502
RMA3,2025_05_16_0004,-43.15024948,-33.38462448
RMA3,2025_05_16_0004,-33.63358307,-45.23026276
RMA3,2025_05_16_0004,-59.0756073,-43.81681824
RMA3,2025_05_16_0004,-64.35193634,-35.05506134
RMA3,2025_05_16_0004,-51.44621277,-40.45988464
RMA3,2025_05_16_0004,-78.67913818,-17.03362656
RMA3,2025_05_16_0004,-72.78442383,-34.33227539
RMA3,2025_05_16_0004,-69.48370361,-38.9661293
RMA3,2025_05_16_0004,-92.93405914,-59.36471939
RMA3,2025_05_16_0004,-72.19816589,-29.47355652
RMA3,2025_05_16_0004,-80.62261963,-34.23590469
RMA3,2025_05_16_0004,-71.74843597,-22.92030716
RMA3,2025_05_16_0004,-31.36082649,-39.90575027
RMA3,2025_05_16_0004,-62.4164772,-29.45749474
RMA3,2025_05_16_0004,-27.69871712,-8.167468071
RMA3,2025_05_16_0004,-80.06045532,-8.649324417
RMA3,2025_05_16_0004,-48.97268295,-66.67287445
RMA3,2025_05_16_0004,-43.5598259,-22.19752312
RMA3,2025_05_16_0004,-60.67376328,-27.10442734
RMA3,2025_05_16_0004,-55.73473358,-9.348015785
RMA3,2025_05_16_0004,-42.748703,-73.26628113
RMA3,2025_05_16_0004,-23.00061607,-59.01136017
RMA3,2025_05_16_0004,-38.37987137,-53.63866043
RMA3,2025_05_16_0004,-52.02444077,-22.72756386
RMA3,2025_05_16_0004,-45.14995193,-29.28081322
RMA3,2025_05_16_0004,-48.89237213,-54.38553619
RMA3,2025_05_16_0004,-84.67021942,-21.80400658
RMA3,2025_05_16_0004,-62.79393387,-42.65233231
RMA3,2025_05_16_0004,-38.24334335,-25.42596054
RMA3,2025_05_16_0004,-78.76747894,-17.73231888
RMA3,2025_05_16_0004,-62.84211731,-17.06575012
RMA3,2025_05_16_0004,-21.9806881,-45.78439713
RMA3,2025_05_16_0004,-82.68657684,-45.45512772
RMA3,2025_05_16_0004,-72.73623657,-17.80459785
RMA3,2025_05_16_0004,-53.64669037,-13.36348724
RMA3,2025_05_16_0004,-29.6823597,-34.5651741
RMA3,2025_05_16_0004,-62.93848801,-33.64161301
RMA3,2025_05_16_0004,-77.71542358,-30.1079998
RMA3,2025_05_16_0004,-41.40753555,-29.2005043
RMA3,2025_05_16_0004,-52.12081146,-29.53780365
RMA3,2025_05_16_0004,-49.04496002,-32.56546783
RMA3,2025_05_16_0004,-34.36439896,-27.65053177
RMA3,2025_05_16_0004,-28.66242981,-22.55891418
RMA3,2025_05_16_0004,-71.95723724,-23.12911224
RMA3,2025_05_16_0004,-49.51878738,-23.88401985
RMA3,2025_05_16_0004,-60.85847473,-27.28913879
RMA3,2025_05_16_0004,-48.2097435,-31.7302494
RMA3,2025_05_16_0004,-68.26300049,-47.51105118
RMA3,2025_05_16_0004,-80.7671814,-23.39413261
RMA3,2025_05_16_0004,-58.60177994,-23.20139122
RMA3,2025_05_16_0004,-15.05801582,-50.45840454
RMA3,2025_05_16_0004,-37.46434402,-31.97117805
RMA3,2025_05_16_0004,-17.06575012,-10.35188389
RMA3,2025_05_16_0004,-45.72817993,-29.85904121
RMA3,2025_05_16_0004,-46.90872955,-49.3501358
RMA3,concatenate175,-40.66868973,-23.57884407
RMA3,concatenate175,-35.13536835,-19.26622963
RMA3,concatenate175,-15.34712982,1.742714286
RMA3,concatenate175,-25.48217773,-36.46850586
RMA3,concatenate175,-24.84773254,-32.78230286
RMA3,concatenate175,-16.64814186,-30.6862278
RMA3,concatenate175,-38.45214844,-73.85253906
RMA3,concatenate175,-76.64730835,-65.66098022
RMA3,concatenate175,-40.5482254,-69.23474884
RMA3,concatenate175,-79.02446747,-21.04106712
RMA3,concatenate175,-81.95575714,-39.84150314
RMA3,concatenate175,-89.63333893,-50.57083893
RMA3,concatenate175,-123.1785812,-57.87096405
RMA3,concatenate175,-32.30847931,-78.0848465
RMA3,concatenate175,-45.92092514,-6.248072624
RMA3,concatenate175,-70.83290863,-39.70497513
RMA3,concatenate175,-65.70113373,-62.64937592
RMA3,concatenate175,-75.08127594,-43.95334244
RMA3,concatenate175,-85.15207672,-47.92062759
RMA3,concatenate175,-44.59581757,-56.19249725
RMA3,concatenate175,-9.532727242,-86.43702698
RMA3,concatenate175,-51.08481979,-36.43638229
RMA3,concatenate175,-83.82696533,-30.72638321
RMA3,concatenate175,-59.29244232,-61.73384857
RMA3,concatenate175,-77.41827393,-28.59015274
RMA3,concatenate175,-36.39622879,-48.60326004
RMA3,concatenate175,-36.39622879,-47.99290848
RMA3,concatenate175,-44.09790039,-48.37036133
RMA3,concatenate175,-20.60739708,-27.93161583
RMA3,concatenate175,-39.66482162,-25.01638222
RMA3,concatenate175,-30.09996986,-16.67223549
RMA3,concatenate175,-52.72313309,-72.86473083
RMA3,concatenate175,-30.85487747,-43.06190872
RMA3,concatenate175,-26.74303627,-31.01549721
RMA3,concatenate175,-74.06134033,-27.6746254
RMA3,concatenate175,-28.26891518,-35.59313202
RMA3,concatenate175,-48.06518555,-67.59643555
RMA3,concatenate175,-37.23144531,-25.02441406
RMA3,concatenate175,-18.96908379,-65.96615601
RMA3,concatenate175,-38.39593124,-54.87542343
RMA3,concatenate175,-70.64015961,-30.96730995
RMA3,concatenate175,-48.76387787,-20.68770599
RMA3,concatenate175,-87.1357193,-18.16599083
RMA3,concatenate175,-24.44618607,-45.19813919
RMA3,concatenate175,-57.62200546,-13.67669392
RMA3,concatenate175,-9.845934868,-65.99827576
RMA3,concatenate175,-63.01076889,-20.28615761
RMA3,concatenate175,-41.11841965,-50.27369308
RMA3,concatenate175,-79.73118591,-27.85130501
RMA3,concatenate175,-20.27009583,-74.59138489
RMA3,concatenate175,-26.98396301,-45.29450989
RMA3,concatenate175,-33.63358307,-70.86502838
RMA3,concatenate175,-12.62464046,-26.05237389
RMA3,concatenate175,-30.33286667,-43.15024948
RMA3,concatenate175,-9.508634567,-74.81625366
RMA3,concatenate175,-25.899786,-38.10681915
RMA3,concatenate175,-9.026778221,-49.3099823
RMA3,concatenate175,-32.04345703,-116.2719727
RMA3,concatenate175,-15.5157795,-31.99527168
RMA3,concatenate175,-35.27189636,-57.85490417
RMA3,concatenate175,-17.16212273,-12.27930927
RMA3,concatenate175,-6.689774513,-35.98664856
RMA3,concatenate175,-9.307861328,-50.20141602
RMA3,concatenate175,-27.69068718,-19.75611687
RMA3,concatenate175,-9.813810349,-34.22787476
RMA3,concatenate175,-9.099057198,-36.56487656
RMA3,concatenate175,-17.96521568,-33.83435822
RMA3,concatenate175,-10.35188389,-37.81770325
RMA3,concatenate175,-8.488705635,-56.09612656
RMA3,concatenate175,-25.48217773,-29.75463867
RMA3,concatenate175,-31.4009819,-23.46641159
RMA3,concatenate175,-12.02231979,-37.04673386
RMA3,concatenate175,-10.26354313,-41.39147186
RMA3,concatenate175,-9.669253349,-11.50030804
RMA3,concatenate175,-9.693346977,-37.76951981
RMA3,concatenate175,-22.17342949,-14.23885918
RMA3,concatenate175,-6.127608299,-28.1002655
RMA3,concatenate175,-5.75818491,-56.41736603
RMA3,concatenate175,-2.031828165,-16.06991386
RMA3,concatenate175,-12.3034029,-12.91375446
RMA3,concatenate175,-16.59995651,-13.5481987
RMA3,concatenate175,-8.882221222,-18.03749466
RMA3,concatenate175,-17.9090004,-40.49200821
