RMA5,25606003,-141.03,-64.74,3.75,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,25606003,-118.14,-103.49,3.83,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,25606003,-88.09,-81.99,3.92,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,25606003,-149.58,-66.57,4,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,25606003,-111.32,-111.93,4.08,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,25606003,-117.2,-53.11,4.17,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,25606003,-90.21,-114.62,4.25,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,25606003,-149.65,-106.32,4.33,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,25606003,-93.83,-82.84,4.42,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,25606003,-124.69,-197.93,4.5,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,25606003,-115.76,-85.86,4.58,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,25606003,-93.3,-92.08,4.67,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,25606003,-179.25,-128.59,4.75,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,25606003,-109.17,-38.98,4.83,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,25606003,-176.44,-100.15,4.92,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,concatenate187,-97.12,-69.66,5,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,concatenate187,-125.74,-64.09,5.08,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,concatenate187,-152.83,-89.35,5.17,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,concatenate187,-108.2,-69.14,5.25,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,concatenate187,-110.44,-85.41,5.33,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,concatenate187,-109.56,-81.48,5.42,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,concatenate187,-171.79,-74.13,5.5,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,concatenate187,-146.84,-148.07,5.58,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,concatenate187,-264.95,-59.87,5.67,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,concatenate187,-173.87,-70.72,5.75,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,concatenate187,-185.18,-75.93,5.83,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,concatenate187,-178.09,-63.96,5.92,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,concatenate187,-125.96,-158.31,6,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,concatenate187,-183.2,-144.13,6.08,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,concatenate187,-109.18,-177.54,6.17,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,concatenate187,-205.49,-73.04,6.25,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,concatenate187,-79.9,-72.58,6.33,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,concatenate187,-178.83,-82.4,6.42,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,concatenate187,-194.16,-147.77,6.5,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,concatenate187,-220.7,-87.64,6.58,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,concatenate187,-170.89,-117.18,6.67,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
RMA5,concatenate187,-209.07,-74.8,6.75,3.1.1,Female,130.68,378.98,39,3,Glutamate,Control,2,"1.4, 1.4, 1.5, 1.5, 1.5, 1.5",,1,NA
