"letter","ID","P1","P2","time","cell","sex","X","Y","age","animal","synapses","treatment","category","R_a","notes","days_alone","animal_or_slicing_problems","PPR","interval","baseline_range","baseline_mean","P1_transformed","P2_transformed","state"
"RMA10","RMA10.abf",47.19,49.02,3.25,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,1.04,"t0to5",TRUE,50.28,93.85,97.49,"Baseline"
"RMA10","RMA10.abf",59.57,30.88,3.33,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.52,"t0to5",TRUE,50.28,118.47,61.41,"Baseline"
"RMA10","RMA10.abf",27.27,60.83,3.42,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,2.23,"t0to5",TRUE,50.28,54.23,120.98,"Baseline"
"RMA10","RMA10.abf",47.84,82.02,3.5,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,1.71,"t0to5",TRUE,50.28,95.14,163.12,"Baseline"
"RMA10","RMA10.abf",63.25,22.97,3.58,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.36,"t0to5",TRUE,50.28,125.79,45.68,"Baseline"
"RMA10","RMA10.abf",67.02,43.21,3.67,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.64,"t0to5",TRUE,50.28,133.29,85.93,"Baseline"
"RMA10","RMA10.abf",45.85,34.25,3.75,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.75,"t0to5",TRUE,50.28,91.18,68.11,"Baseline"
"RMA10","RMA10.abf",45.19,28.71,3.83,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.64,"t0to5",TRUE,50.28,89.87,57.1,"Baseline"
"RMA10","RMA10.abf",20.84,52.58,3.92,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,2.52,"t0to5",TRUE,50.28,41.45,104.57,"Baseline"
"RMA10","RMA10.abf",43.45,19.65,4,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.45,"t0to5",TRUE,50.28,86.41,39.08,"Baseline"
"RMA10","RMA10.abf",41.83,19.25,4.08,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.46,"t0to5",TRUE,50.28,83.19,38.28,"Baseline"
"RMA10","RMA10.abf",58.34,20.5,4.17,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.35,"t0to5",TRUE,50.28,116.02,40.77,"Baseline"
"RMA10","RMA10.abf",56.75,18.91,4.25,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.33,"t0to5",TRUE,50.28,112.86,37.61,"Baseline"
"RMA10","RMA10.abf",66.07,12.35,4.33,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.19,"t0to5",TRUE,50.28,131.4,24.56,"Baseline"
"RMA10","RMA10.abf",42.25,16.61,4.42,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.39,"t0to5",TRUE,50.28,84.02,33.03,"Baseline"
"RMA10","RMA10.abf",50.82,34.34,4.5,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.68,"t0to5",TRUE,50.28,101.07,68.29,"Baseline"
"RMA10","RMA10.abf",56.55,29.7,4.58,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.53,"t0to5",TRUE,50.28,112.46,59.07,"Baseline"
"RMA10","RMA10.abf",31.43,39.37,4.67,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,1.25,"t0to5",TRUE,50.28,62.51,78.3,"Baseline"
"RMA10","RMA10.abf",64.16,56.23,4.75,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.88,"t0to5",TRUE,50.28,127.6,111.83,"Baseline"
"RMA10","RMA10.abf",52.95,35.86,4.83,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.68,"t0to5",TRUE,50.28,105.3,71.32,"Baseline"
"RMA10","RMA10.abf",17.75,31.78,4.92,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,1.79,"t0to5",TRUE,50.28,35.3,63.2,"Baseline"
"RMA10","RMA10.abf",80.01,39.12,5,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.49,"t0to5",TRUE,50.28,159.12,77.8,"Baseline"
"RMA10","RMA10.abf",53.47,17.46,20.08,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.33,"t20to25",FALSE,50.28,106.34,34.72,"Post-modification"
"RMA10","RMA10.abf",28.13,16.53,20.17,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.59,"t20to25",FALSE,50.28,55.94,32.87,"Post-modification"
"RMA10","RMA10.abf",26.78,16.41,20.25,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.61,"t20to25",FALSE,50.28,53.26,32.64,"Post-modification"
"RMA10","RMA10.abf",55.86,33.28,20.33,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.6,"t20to25",FALSE,50.28,111.09,66.19,"Post-modification"
"RMA10","RMA10.abf",49.69,25.89,20.42,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.52,"t20to25",FALSE,50.28,98.82,51.49,"Post-modification"
"RMA10","RMA10.abf",67.63,17.58,20.5,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.26,"t20to25",FALSE,50.28,134.5,34.96,"Post-modification"
"RMA10","RMA10.abf",49.32,41.39,20.58,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.84,"t20to25",FALSE,50.28,98.08,82.31,"Post-modification"
"RMA10","RMA10.abf",67.74,18.31,20.67,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.27,"t20to25",FALSE,50.28,134.72,36.41,"Post-modification"
"RMA10","RMA10.abf",18.75,12.65,20.75,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.67,"t20to25",FALSE,50.28,37.29,25.16,"Post-modification"
"RMA10","RMA10.abf",25.64,20.15,20.83,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.79,"t20to25",FALSE,50.28,50.99,40.07,"Post-modification"
"RMA10","RMA10.abf",36.52,20.04,20.92,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.55,"t20to25",FALSE,50.28,72.63,39.85,"Post-modification"
"RMA10","RMA10.abf",35.01,52.1,21,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,1.49,"t20to25",FALSE,50.28,69.63,103.61,"Post-modification"
"RMA10","RMA10.abf",74.26,19.33,21.08,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.26,"t20to25",FALSE,50.28,147.68,38.44,"Post-modification"
"RMA10","RMA10.abf",39.63,17.66,21.17,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.45,"t20to25",FALSE,50.28,78.81,35.12,"Post-modification"
"RMA10","RMA10.abf",56.94,35.58,21.25,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.62,"t20to25",FALSE,50.28,113.24,70.76,"Post-modification"
"RMA10","RMA10.abf",61.75,26.35,21.33,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.43,"t20to25",FALSE,50.28,122.81,52.4,"Post-modification"
"RMA10","RMA10.abf",43.69,30.26,21.42,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.69,"t20to25",FALSE,50.28,86.89,60.18,"Post-modification"
"RMA10","RMA10.abf",63.36,42.61,21.5,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.67,"t20to25",FALSE,50.28,126.01,84.74,"Post-modification"
"RMA10","RMA10.abf",48.09,40.15,21.58,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.83,"t20to25",FALSE,50.28,95.64,79.85,"Post-modification"
"RMA10","RMA10.abf",31.74,28.69,21.67,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.9,"t20to25",FALSE,50.28,63.12,57.06,"Post-modification"
"RMA10","RMA10.abf",68.17,55.35,21.75,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.81,"t20to25",FALSE,50.28,135.57,110.08,"Post-modification"
"RMA10","RMA10.abf",40.42,36.76,21.83,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.91,"t20to25",FALSE,50.28,80.39,73.11,"Post-modification"
"RMA10","RMA10.abf",34.69,15.77,21.92,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.45,"t20to25",FALSE,50.28,68.99,31.36,"Post-modification"
"RMA10","RMA10.abf",94.51,21.27,22,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.23,"t20to25",FALSE,50.28,187.96,42.3,"Post-modification"
"RMA10","RMA10.abf",52.34,19.38,22.08,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.37,"t20to25",FALSE,50.28,104.09,38.54,"Post-modification"
"RMA10","RMA10.abf",40.81,20.67,22.17,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.51,"t20to25",FALSE,50.28,81.16,41.11,"Post-modification"
"RMA10","RMA10.abf",74.84,21.13,22.25,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.28,"t20to25",FALSE,50.28,148.84,42.02,"Post-modification"
"RMA10","RMA10.abf",49.38,18.86,22.33,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.38,"t20to25",FALSE,50.28,98.2,37.51,"Post-modification"
"RMA10","RMA10.abf",26.88,26.88,22.42,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,1,"t20to25",FALSE,50.28,53.46,53.46,"Post-modification"
"RMA10","RMA10.abf",55.14,31.94,22.5,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.58,"t20to25",FALSE,50.28,109.66,63.52,"Post-modification"
"RMA10","RMA10.abf",29.13,52.32,22.58,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,1.8,"t20to25",FALSE,50.28,57.93,104.05,"Post-modification"
"RMA10","RMA10.abf",29,18.02,22.67,"5.2.1","Female",233.32,376.26,36,5,"Glutamate","Control","2","1.7, 1.7, 1.8, 1.8, 1.8, 1.9","",NA,NA,0.62,"t20to25",FALSE,50.28,57.67,35.84,"Post-modification"
